data,nome_oponente,tag_oponente,nivel_oponente,trofes_oponente,clan_oponente,resultado,coroas_jogador,coroas_oponente,mudanca_trofes,modo_jogo,tipo_batalha,arena,deck_jogador,deck_oponente,vezes_enfrentado
17/02/2026 22:40,StratuS,#29Y9GQ8R,0,0,Pulverizers,Vitoria,1,0,30,Ranked1v1_NewArena,pathOfLegend,Legendary Arena,Goblin Gang | Goblins | Lightning | Minions | Royal Recruits | Skeleton Barrel | Wall Breakers | Wizard,Arrows | Bats | Firecracker | Furnace | Goblin Gang | Lightning | Mega Knight | Royal Recruits,1
17/02/2026 22:21,glebich,#9LR8U0R8,0,0,Россия,Vitoria,3,0,30,Ranked1v1_NewArena,pathOfLegend,Legendary Arena,Goblin Gang | Goblins | Lightning | Minions | Royal Recruits | Skeleton Barrel | Wall Breakers | Wizard,Arrows | Cannon | Electro Spirit | Fireball | Hog Rider | Knight | Musketeer | Skeletons,1
17/02/2026 22:18,Roldi,#8CPCCG28,0,0,el CID royale,Vitoria,3,2,30,Ranked1v1_NewArena,pathOfLegend,Legendary Arena,Goblin Gang | Goblins | Lightning | Minions | Royal Recruits | Skeleton Barrel | Wall Breakers | Wizard,Dark Prince | Dart Goblin | Rascals | Skeleton Barrel | Skeletons | Spear Goblins | The Log | Wall Breakers,1
17/02/2026 22:10,CR7 ❤️,#YVJLRJ82,0,0,Brace Yourself!,Derrota,0,1,0,Ranked1v1_NewArena,pathOfLegend,Legendary Arena,Barbarian Barrel | Dart Goblin | Fireball | Goblin Drill | Goblin Gang | Goblins | Minions | Royal Recruits,Arrows | Electro Giant | Lumberjack | Mini P.E.K.K.A | Musketeer | Night Witch | The Log | Valkyrie,1
17/02/2026 22:06,~《LUKAS》~,#8V22YYC22,0,0,CEIFADOR,Derrota,1,2,0,Ranked1v1_NewArena,pathOfLegend,Legendary Arena,Barbarian Barrel | Dart Goblin | Fireball | Goblin Drill | Goblin Gang | Goblins | Minions | Royal Recruits,Executioner | Freeze | Guards | Hog Rider | P.E.K.K.A | Sparky | Tornado | Wizard,1
17/02/2026 22:02,Laz7,#YQ8RUG0UJ,0,0,Scuderia™,Derrota,0,3,0,Ranked1v1_NewArena,pathOfLegend,Legendary Arena,Barbarian Barrel | Dart Goblin | Fireball | Goblin Drill | Goblin Gang | Goblins | Minions | Royal Recruits,Arrows | Boss Bandit | Knight | Lumberjack | Mother Witch | Ram Rider | Witch | Zap,1
17/02/2026 18:22,Filipe-BR,#UCYGLC8RJ,0,0,combatientes/MX,Vitoria,3,0,30,Ranked1v1_NewArena,pathOfLegend,Legendary Arena,Barbarian Barrel | Dart Goblin | Fireball | Goblin Drill | Goblin Gang | Goblins | Minions | Royal Recruits,Arrows | Baby Dragon | Barbarian Barrel | Electro Wizard | Goblin Barrel | Mega Knight | Skeleton Army | Sparky,1
17/02/2026 18:14,WeSmokeDubies,#822Q29JYU,0,0,POPCORN READERS,Derrota,0,1,0,Ranked1v1_NewArena,pathOfLegend,Legendary Arena,Barbarian Barrel | Dart Goblin | Fireball | Goblin Gang | Goblins | Minions | Royal Recruits | Valkyrie,Executioner | Goblins | Hog Rider | Ice Spirit | Rocket | The Log | Tornado | Valkyrie,1
17/02/2026 16:10,BARANA:),#LGYYR8992,0,0,ایران,Vitoria,1,0,30,Ranked1v1_NewArena,pathOfLegend,Legendary Arena,Barbarian Barrel | Dart Goblin | Fireball | Goblin Gang | Goblins | Minions | Royal Recruits | Valkyrie,Goblin Gang | Ice Golem | Ice Spirit | Lightning | Mega Knight | Skeleton Barrel | Sparky | Zap,1
17/02/2026 02:36,ESHWAR DARSHAN,#8LYJYQC2,0,8838,Indus Invictus,Vitoria,3,0,0,7xElixir_Ladder,riverRacePvP,Summit of Heroes,Electro Spirit | Fisherman | Hunter | Mighty Miner | Monk | Royal Ghost | Royal Giant | Zappies,Arrows | Goblin Barrel | Minions | P.E.K.K.A | Tesla | The Log | Wall Breakers | Wizard,1
17/02/2026 02:34,MiKE ☠️,#99JYYV2Q8,0,11399,team hot,Vitoria,3,0,0,7xElixir_Ladder,riverRacePvP,Summit of Heroes,Dart Goblin | Firecracker | Goblin Gang | Goblins | Lightning | Musketeer | Royal Recruits | Skeleton Barrel,Balloon | Electro Wizard | Giant Skeleton | Goblin Barrel | Lumberjack | Musketeer | Skeleton Dragons | Valkyrie,1
17/02/2026 02:30,el sabroso,#CQ9882R,0,0,Team☆brothers,Vitoria,2,1,30,Ranked1v1_NewArena,pathOfLegend,Legendary Arena,Barbarian Barrel | Dart Goblin | Fireball | Goblin Gang | Goblins | Minions | Royal Recruits | Valkyrie,Fireball | Flying Machine | Hog Rider | Mega Knight | Mini P.E.K.K.A | Prince | Valkyrie | Witch,1
17/02/2026 02:22,JOHNNY WALKER,#82VGLRQ89,0,0,Sabesp,Vitoria,2,1,30,Ranked1v1_NewArena,pathOfLegend,Legendary Arena,Barbarian Barrel | Dart Goblin | Fireball | Firecracker | Goblin Gang | Goblins | Minions | Royal Recruits,Clone | Elixir Collector | Giant Skeleton | Mini P.E.K.K.A | Royal Ghost | Skeleton Barrel | Three Musketeers | Wizard,1
17/02/2026 00:25,Fico,#Y8U2C88,0,0,Canadian Finest,Derrota,0,3,0,Ranked1v1_NewArena,pathOfLegend,Legendary Arena,Barbarian Barrel | Dart Goblin | Fireball | Firecracker | Goblin Gang | Goblins | Minions | Royal Recruits,Battle Ram | Furnace | Knight | Mega Knight | Royal Ghost | Wall Breakers | Witch | Zap,1
17/02/2026 00:22,Huato,#VYUQQQCUQ,0,0,starway to hell,Derrota,0,1,0,Ranked1v1_NewArena,pathOfLegend,Legendary Arena,Barbarian Barrel | Dart Goblin | Fireball | Goblin Gang | Goblins | Minions | Royal Ghost | Royal Recruits,Arrows | Fireball | Mega Knight | P.E.K.K.A | Valkyrie | Witch | Wizard | Zap,1
17/02/2026 00:18,YEYO,#89JPGLL9L,0,0,risaycarcajadas,Derrota,0,1,0,Ranked1v1_NewArena,pathOfLegend,Legendary Arena,Barbarian Barrel | Dart Goblin | Fireball | Goblin Gang | Goblins | Minions | Royal Ghost | Royal Recruits,Archers | Electro Spirit | Fireball | Knight | Skeletons | Tesla | The Log | X-Bow,1
17/02/2026 00:15,Azooz,#YGLJGY2G,0,0,IRAQ Engineers,Derrota,0,1,0,Ranked1v1_NewArena,pathOfLegend,Legendary Arena,Barbarian Barrel | Dart Goblin | Fireball | Goblin Gang | Goblins | Minions | Royal Ghost | Royal Recruits,Archer Queen | Balloon | Bats | Goblin Cage | Knight | Lumberjack | Valkyrie | Vines,1
16/02/2026 22:45,النسر السوري,#90C8RU2CP,0,0,German,Vitoria,3,1,30,Ranked1v1_NewArena,pathOfLegend,Legendary Arena,Barbarian Barrel | Dart Goblin | Fireball | Goblin Gang | Goblins | Minions | Royal Ghost | Royal Recruits,Furnace | Guards | Hunter | Mega Knight | Mini P.E.K.K.A | Rage | Royal Giant | Vines,1
16/02/2026 22:42,@Pier21,#20RVP9V0J,0,0,100% ITALY CLAN,Derrota,1,3,0,RampUp_Friendly_EventDeck_4Card,trail,Legendary Arena,Mighty Miner | Mini P.E.K.K.A | Royal Ghost | Royal Recruits,Inferno Dragon | Magic Archer | Mega Knight | Valkyrie,1
16/02/2026 22:39,Wozambic,#2UGY0RLJJ,0,0,Dark Side CZ,Vitoria,3,1,0,RampUp_Friendly_EventDeck_4Card,trail,Legendary Arena,Mighty Miner | Mini P.E.K.K.A | Royal Ghost | Royal Recruits,Dart Goblin | Knight | Skeleton Barrel | Wall Breakers,1
16/02/2026 22:34,a7m13d,#8289U2GQ,0,0,Egypt,Vitoria,2,0,0,RampUp_Friendly_EventDeck_4Card,trail,Legendary Arena,Mega Knight | Mighty Miner | Royal Ghost | Royal Recruits,Bats | Mega Knight | Miner | Skeletons,1
16/02/2026 19:43,Falcon,#9LLLJU20,0,0,Clash of Duty,Vitoria,3,1,0,RampUp_Friendly_EventDeck_4Card,trail,Legendary Arena,Mega Knight | Mighty Miner | Royal Ghost | Royal Recruits,Firecracker | Mega Minion | P.E.K.K.A | Royal Hogs,1
16/02/2026 19:31,Luffy,#8J2Q0RYU,0,0,PINOY,Derrota,0,3,0,RampUp_Friendly_EventDeck_4Card,trail,Legendary Arena,Mega Knight | Mighty Miner | Royal Ghost | Royal Recruits,Firecracker | Monk | Royal Ghost | Suspicious Bush,1
16/02/2026 04:02,手羽中,#2G20CGCJ,0,0,なんJ クラロワ部,Vitoria,1,0,30,Ranked1v1_NewArena,pathOfLegend,Legendary Arena,Barbarian Barrel | Dart Goblin | Fireball | Goblin Gang | Goblins | Minions | Royal Ghost | Royal Recruits,Arrows | Barbarian Barrel | Electro Spirit | Flying Machine | Goblin Cage | Royal Hogs | Royal Recruits | Zappies,1
16/02/2026 03:47,jroit,#J2URG8R0,0,0,RaGe-,Vitoria,3,0,30,Ranked1v1_NewArena,pathOfLegend,Legendary Arena,Barbarian Barrel | Dart Goblin | Fireball | Goblin Gang | Goblins | Minions | Royal Ghost | Royal Recruits,Cannon | Furnace | Goblin Barrel | Goblin Demolisher | Goblin Gang | Knight | Princess | The Log,1
16/02/2026 03:42,гафа,#2V0VYGVG,0,0,Royal_Kz,Derrota,0,1,0,Ranked1v1_NewArena,pathOfLegend,Legendary Arena,Barbarian Barrel | Dart Goblin | Fireball | Goblin Gang | Goblins | Minions | Royal Ghost | Royal Recruits,Arrows | Cannon | Firecracker | Knight | Mega Knight | Ram Rider | The Log | Witch,1
16/02/2026 03:36,EL PATRON✨,#80VR0CV8,0,0,Sem cla,Vitoria,2,1,30,Ranked1v1_NewArena,pathOfLegend,Legendary Arena,Barbarian Barrel | Dart Goblin | Fireball | Goblin Gang | Goblins | Minions | Royal Ghost | Royal Recruits,Arrows | Bomber | Dark Prince | Giant | Lightning | Mega Minion | Prince | Zap,1
16/02/2026 03:32,harley quinn❣️,#2GRGQPPR0,0,0,Fr Fr Fr Fr,Derrota,0,1,0,Ranked1v1_NewArena,pathOfLegend,Legendary Arena,Barbarian Barrel | Dart Goblin | Goblin Gang | Goblins | Lightning | Minions | Royal Ghost | Royal Recruits,Arrows | Bowler | Electro Wizard | Giant | Minion Horde | Royal Hogs | Skeleton Army | The Log,1
16/02/2026 02:40,EnjoiMusik,#8QGJ0UG0U,0,0,The Supers,Vitoria,1,0,30,Ranked1v1_NewArena,pathOfLegend,Legendary Arena,Barbarian Barrel | Dart Goblin | Goblin Gang | Goblins | Lightning | Minions | Royal Ghost | Royal Recruits,Archers | Arrows | Cannon Cart | Clone | Giant Skeleton | Magic Archer | Night Witch | Skeleton Barrel,1
16/02/2026 02:37,mend10,#PJ9VU2RJP,0,0,Tall people,Derrota,0,1,0,Ranked1v1_NewArena,pathOfLegend,Legendary Arena,Barbarian Barrel | Dart Goblin | Goblin Gang | Goblins | Lightning | Minions | Royal Ghost | Royal Recruits,Firecracker | Hog Rider | Ice Golem | Mini P.E.K.K.A | P.E.K.K.A | The Log | Vines | Witch,1
16/02/2026 02:25,ちゃうちゃ,#VCCCR8LUL,0,0,Sem cla,Vitoria,2,1,30,Ranked1v1_NewArena,pathOfLegend,Legendary Arena,Dart Goblin | Goblin Gang | Goblins | Lightning | Minions | Royal Ghost | Royal Recruits | Skeleton Barrel,Goblin Cage | Goblin Curse | Lava Hound | Mega Minion | Miner | Spirit Empress | Valkyrie | Vines,1
16/02/2026 02:16,《♡◇€D₩¡N B+L◇♡》,#YP8R9RLRQ,0,0,Sem cla,Derrota,0,2,0,Ranked1v1_NewArena,pathOfLegend,Legendary Arena,Dart Goblin | Goblin Gang | Goblins | Lightning | Minions | Royal Ghost | Royal Recruits | Skeleton Barrel,Bats | Dart Goblin | Fireball | Goblin Gang | Mega Knight | Mini P.E.K.K.A | Skeleton Barrel | The Log,1
16/02/2026 02:12,calditos886,#22CVPQ08L,0,0,SF✝️GAZA☣️SAF☪️,Vitoria,2,0,30,Ranked1v1_NewArena,pathOfLegend,Legendary Arena,Dart Goblin | Goblin Gang | Goblins | Lightning | Minions | Royal Ghost | Royal Recruits | Skeleton Barrel,Arrows | Firecracker | Goblin Gang | Hog Rider | Inferno Tower | Mega Knight | Mini P.E.K.K.A | Princess,1
16/02/2026 02:07,おりょりょ,#VVLCG82U,0,0,黒歴史,Derrota,0,1,0,Ranked1v1_NewArena,pathOfLegend,Legendary Arena,Barbarian Barrel | Dart Goblin | Elite Barbarians | Goblins | Lightning | Minions | Royal Ghost | Royal Recruits,Dart Goblin | Lightning | Minion Horde | Skeleton Army | Skeleton Barrel | Skeleton King | The Log | Wall Breakers,1
16/02/2026 02:02,@seebaaahh,#2R0Q8LR9Q,0,0,lostuladegato,Derrota,0,1,0,Ranked1v1_NewArena,pathOfLegend,Legendary Arena,Barbarian Barrel | Dart Goblin | Elite Barbarians | Goblins | Lightning | Minions | Royal Ghost | Royal Recruits,Cannon | Dart Goblin | Goblin Barrel | Ice Spirit | Knight | Rocket | Skeletons | The Log,1
